id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
ad6240YOfd8wsYWbarGD5A,tokyo-fast-food-los-angeles,Tokyo Fast Food,https://s3-media3.fl.yelpcdn.com/bphoto/bYdedva7TyqM4DPOJx7TGA/o.jpg,False,https://www.yelp.com/biz/tokyo-fast-food-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,303,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 34.041824, 'longitude': -118.460985}",['delivery'],$,"{'address1': '11921 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11921 Santa Monica Blvd', 'Los Angeles, CA 90025']}",+13104783603,(310) 478-3603,5229.762230924338
OXqnCSHs-hqioCORtosIuA,the-past-memories-garden-grove,The Past Memories,https://s3-media4.fl.yelpcdn.com/bphoto/AP0xwKqsZ69CRjCYtEq6NA/o.jpg,False,https://www.yelp.com/biz/the-past-memories-garden-grove?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,767,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 33.77372547734804, 'longitude': -117.9700069110467}",['delivery'],$$,"{'address1': '9252 Garden Grove Blvd', 'address2': '', 'address3': '', 'city': 'Garden Grove', 'zip_code': '92844', 'country': 'US', 'state': 'CA', 'display_address': ['9252 Garden Grove Blvd', 'Garden Grove, CA 92844']}",+17146387818,(714) 638-7818,49036.175834824964
aSVxwYIarEW25LNZ_2BCyg,wang-cho-korean-bbq-chino-chino,Wang Cho Korean BBQ - Chino,https://s3-media1.fl.yelpcdn.com/bphoto/hgOY5y0HIUXzc8-R_uWMVQ/o.jpg,False,https://www.yelp.com/biz/wang-cho-korean-bbq-chino-chino?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1728,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 33.998266631625, 'longitude': -117.719642008283}",[],$$,"{'address1': '3911 Grand Ave', 'address2': '', 'address3': '', 'city': 'Chino', 'zip_code': '91710', 'country': 'US', 'state': 'CA', 'display_address': ['3911 Grand Ave', 'Chino, CA 91710']}",+19096275555,(909) 627-5555,63739.113715165106
4yS760klyp_nyQwDcwWQIg,oakobing-los-angeles,Oakobing,https://s3-media2.fl.yelpcdn.com/bphoto/ltXtvKv_l8GasMrrjOtQ2Q/o.jpg,False,https://www.yelp.com/biz/oakobing-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1691,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.0634651, 'longitude': -118.294319}","['delivery', 'pickup']",$$,"{'address1': '3300 W 6th St', 'address2': 'Unit 2', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3300 W 6th St', 'Unit 2', 'Los Angeles, CA 90020']}",+12133871002,(213) 387-1002,11725.90593961265
z43jhdjS4KrnUqWf7Eleww,seabutter-beverly-hills-beverly-hills,Seabutter - Beverly Hills,https://s3-media3.fl.yelpcdn.com/bphoto/JhfkDYdS1CirB2UqImB7Aw/o.jpg,False,https://www.yelp.com/biz/seabutter-beverly-hills-beverly-hills?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,562,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 34.0594949, 'longitude': -118.3900336}",['pickup'],$$$,"{'address1': '9105 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Beverly Hills', 'zip_code': '90212', 'country': 'US', 'state': 'CA', 'display_address': ['9105 W Olympic Blvd', 'Beverly Hills, CA 90212']}",+13104822797,(310) 482-2797,4786.840418109413
zurEiNwt7E4MIV_kKIs5kQ,dumpling-factory-anaheim,Dumpling Factory,https://s3-media1.fl.yelpcdn.com/bphoto/pSIFOeWOnkX4TuDvGScFHQ/o.jpg,False,https://www.yelp.com/biz/dumpling-factory-anaheim?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,4,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 33.80941, 'longitude': -117.89576}",[],,"{'address1': '1560 S Lewis St', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92805', 'country': 'US', 'state': 'CA', 'display_address': ['1560 S Lewis St', 'Anaheim, CA 92805']}",+17143652847,(714) 365-2847,52971.60342319499
2Pq0_83TuUysVdVlk-kCgg,yangmani-rowland-heights,Yangmani,https://s3-media2.fl.yelpcdn.com/bphoto/pbbi2vVNsFpR9S74goiDqQ/o.jpg,False,https://www.yelp.com/biz/yangmani-rowland-heights?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,90,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 33.99361, 'longitude': -117.904357}",['restaurant_reservation'],$$$,"{'address1': '1390 Fullerton Rd', 'address2': 'Ste 105', 'address3': '', 'city': 'Rowland Heights', 'zip_code': '91748', 'country': 'US', 'state': 'CA', 'display_address': ['1390 Fullerton Rd', 'Ste 105', 'Rowland Heights, CA 91748']}",+16267234744,(626) 723-4744,46761.66079208272
zemavtNcCOaA9TGf1Vmt4g,young-dong-nohrehbang-los-angeles,Young Dong Nohrehbang,https://s3-media4.fl.yelpcdn.com/bphoto/tqFZuOCauNs_0Jd2SsE7iQ/o.jpg,False,https://www.yelp.com/biz/young-dong-nohrehbang-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,321,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.063943, 'longitude': -118.301128}",[],$$,"{'address1': '3607 W 6th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3607 W 6th St', 'Los Angeles, CA 90020']}",+12137390322,(213) 739-0322,11206.299808003992
bwWxOiYHn_OxPssGFUlsPw,tsuruhashi-fountain-valley-4,Tsuruhashi,https://s3-media2.fl.yelpcdn.com/bphoto/82oVJeYPzgqhfhj0Dd66Pw/o.jpg,False,https://www.yelp.com/biz/tsuruhashi-fountain-valley-4?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1529,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 33.68993165868175, 'longitude': -117.95320617055289}",['delivery'],$$$,"{'address1': '18798 Brookhurst St', 'address2': '', 'address3': '', 'city': 'Fountain Valley', 'zip_code': '92708', 'country': 'US', 'state': 'CA', 'display_address': ['18798 Brookhurst St', 'Fountain Valley, CA 92708']}",+17145938393,(714) 593-8393,55965.77317545423
KUffTssMJzfKH-lucfxnIA,go-to-go-chicken-claremont,Go to Go Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/Jt606o9EFZ5RvAG-Cpu0Bg/o.jpg,False,https://www.yelp.com/biz/go-to-go-chicken-claremont?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,133,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.08946, 'longitude': -117.71914}","['delivery', 'pickup']",$$,"{'address1': '344 S Indian Hill Blvd', 'address2': '', 'address3': None, 'city': 'Claremont', 'zip_code': '91711', 'country': 'US', 'state': 'CA', 'display_address': ['344 S Indian Hill Blvd', 'Claremont, CA 91711']}",+19094472200,(909) 447-2200,64267.41086999394
Ky3t3zA_-bdliseKqpBmzg,ham-kyung-do-los-angeles,Ham Kyung Do,https://s3-media4.fl.yelpcdn.com/bphoto/dP_cZ7PSDaegztSq-yKoJA/o.jpg,False,https://www.yelp.com/biz/ham-kyung-do-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,3,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 34.0538101196289, 'longitude': -118.291961669922}",[],,"{'address1': '955 S Vermont Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['955 S Vermont Ave', 'Ste A', 'Los Angeles, CA 90006']}",+12133882013,(213) 388-2013,11550.337486553542
Mik92VqTSCszdpcrm6AGjA,nolza-buena-park,Nolza,https://s3-media4.fl.yelpcdn.com/bphoto/ZlK-MFLn8hJsGkq2Db8Z1Q/o.jpg,False,https://www.yelp.com/biz/nolza-buena-park?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,114,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,"{'latitude': 33.86899, 'longitude': -117.99737}",[],,"{'address1': '6291 Homewood Ave', 'address2': None, 'address3': '', 'city': 'Buena Park', 'zip_code': '90621', 'country': 'US', 'state': 'CA', 'display_address': ['6291 Homewood Ave', 'Buena Park, CA 90621']}",+16577773434,(657) 777-3434,41659.12310838976
2XiO4xWGuSl5Bz1LQMQHQw,the-sisters-cafe-vietnamese-asian-fusions-los-angeles,The Sisters Cafe Vietnamese Asian Fusions,https://s3-media4.fl.yelpcdn.com/bphoto/Nd4udeR0lL2XFZzQr2ETPQ/o.jpg,False,https://www.yelp.com/biz/the-sisters-cafe-vietnamese-asian-fusions-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,343,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 34.097813, 'longitude': -118.318449}","['delivery', 'pickup']",$$,"{'address1': '5910A W Sunset Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['5910A W Sunset Blvd', 'Los Angeles, CA 90028']}",+13233806599,(323) 380-6599,12115.541219251689
on5PgiuZj2ysFpDmx1mW8A,yeol-cha-u-dong-los-angeles,Yeol Cha U Dong,https://s3-media2.fl.yelpcdn.com/bphoto/aYn-V7cN59B4Vraj6ThHmA/o.jpg,False,https://www.yelp.com/biz/yeol-cha-u-dong-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 34.0520706, 'longitude': -118.2931824}",[],$,"{'address1': '2740 W Olympic Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2740 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12133839919,(213) 383-9919,11395.334217450792
9HLFQr31NAbF6OsEGIFnwA,chicken-hut-los-angeles-4,Chicken Hut,https://s3-media1.fl.yelpcdn.com/bphoto/pREe7y2N5XFuO-V86boFXQ/o.jpg,False,https://www.yelp.com/biz/chicken-hut-los-angeles-4?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,44,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 34.060527410332206, 'longitude': -118.3036379}",['delivery'],,"{'address1': '3600 Wilshire Blvd', 'address2': 'Ste 100C', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3600 Wilshire Blvd', 'Ste 100C', 'Los Angeles, CA 90010']}",+12133881988,(213) 388-1988,10835.737962742527
hIMqxJWwu9WaeM9P2GGWGQ,kopan-sushi-and-ramen-bar-glendale-glendale,Kopan Sushi & Ramen Bar - Glendale,https://s3-media1.fl.yelpcdn.com/bphoto/_lfBBi47pxGzwn5lDBog4Q/o.jpg,False,https://www.yelp.com/biz/kopan-sushi-and-ramen-bar-glendale-glendale?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1189,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 34.14729035426233, 'longitude': -118.2546787727844}","['delivery', 'pickup']",$$,"{'address1': '126 N Brand Blvd', 'address2': None, 'address3': '', 'city': 'Glendale', 'zip_code': '91203', 'country': 'US', 'state': 'CA', 'display_address': ['126 N Brand Blvd', 'Glendale, CA 91203']}",+18182420505,(818) 242-0505,20157.019720017506
at3oY7_bES23I7tIa1fbFw,katsu-bar-torrance,Katsu Bar,https://s3-media2.fl.yelpcdn.com/bphoto/7S6CO9Eu0wZxkp8doDCRZQ/o.jpg,False,https://www.yelp.com/biz/katsu-bar-torrance?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,147,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 33.805038, 'longitude': -118.3278351}","['delivery', 'pickup']",$$,"{'address1': '24218 Crenshaw Blvd', 'address2': None, 'address3': '', 'city': 'Torrance', 'zip_code': '90505', 'country': 'US', 'state': 'CA', 'display_address': ['24218 Crenshaw Blvd', 'Torrance, CA 90505']}",+14243054258,(424) 305-4258,25106.974707954512
_YPL9unQHVBYxCfytSQWVg,twozone-chicken-arcadia-2,Twozone Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/zhNFICoKoVVvm8jezj80OQ/o.jpg,False,https://www.yelp.com/biz/twozone-chicken-arcadia-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,25,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 34.127702, 'longitude': -118.055303}",[],,"{'address1': '1033 S Baldwin Ave', 'address2': '', 'address3': None, 'city': 'Arcadia', 'zip_code': '91007', 'country': 'US', 'state': 'CA', 'display_address': ['1033 S Baldwin Ave', 'Arcadia, CA 91007']}",+16264615039,(626) 461-5039,34845.06031587109
AbikS7JXf26448qZ38iDpQ,oh-mama-kitchen-la-mirada,Oh Mama Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/ZddykPtRu8oIrdzI40Ec5g/o.jpg,False,https://www.yelp.com/biz/oh-mama-kitchen-la-mirada?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,496,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 33.8962874636361, 'longitude': -117.98617955767014}",['delivery'],$,"{'address1': '14822 Beach Blvd', 'address2': None, 'address3': '', 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['14822 Beach Blvd', 'La Mirada, CA 90638']}",+17146706701,(714) 670-6701,41498.890097144285
JCCplHElCe5Sh3N5tH8ocw,gichagil-fullerton-3,GiChaGil,https://s3-media3.fl.yelpcdn.com/bphoto/n43_jS9-8iHl22FwA4eBYg/o.jpg,False,https://www.yelp.com/biz/gichagil-fullerton-3?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,12,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 33.870503, 'longitude': -117.96075}",['delivery'],$$,"{'address1': '1821 W Commonwealth Ave', 'address2': 'Ste F&G', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1821 W Commonwealth Ave', 'Ste F&G', 'Fullerton, CA 92833']}",+17142138250,(714) 213-8250,44709.99507110181
JTPzkTNeolFqAwqK4ODF3w,tap-the-asian-project-burbank,TAP The Asian Project,https://s3-media1.fl.yelpcdn.com/bphoto/zVuw1zqnFhMNmMr3_6DavQ/o.jpg,False,https://www.yelp.com/biz/tap-the-asian-project-burbank?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,503,"[{'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 34.186848, 'longitude': -118.318001}","['delivery', 'pickup']",$$,"{'address1': '1001 N San Fernando Blvd', 'address2': 'Unit 130', 'address3': '', 'city': 'Burbank', 'zip_code': '91504', 'country': 'US', 'state': 'CA', 'display_address': ['1001 N San Fernando Blvd', 'Unit 130', 'Burbank, CA 91504']}",+18187365037,(818) 736-5037,20423.253760345095
hb2Oa6F8n70XlDxC8eRIFg,meat-love-korean-bbq-los-angeles,Meat Love Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/a71bNpsqRGAbMfiD4wB4Qg/o.jpg,False,https://www.yelp.com/biz/meat-love-korean-bbq-los-angeles?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,681,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 34.0497265, 'longitude': -118.3091849}",[],$$,"{'address1': '1145 S Western Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['1145 S Western Ave', 'Los Angeles, CA 90006']}",+13233730700,(323) 373-0700,9893.741418573027
_InEJeod_OkWacZjs3s5rg,bachans-take-out-monterey-park-5,Bachan's Take Out,https://s3-media3.fl.yelpcdn.com/bphoto/FR8aRO80jM4SdXSKlc80mg/o.jpg,False,https://www.yelp.com/biz/bachans-take-out-monterey-park-5?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,699,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 34.036383338431314, 'longitude': -118.1300297751383}",['delivery'],$$,"{'address1': '2300 South Garfield Ave', 'address2': '', 'address3': '', 'city': 'Monterey Park', 'zip_code': '91754', 'country': 'US', 'state': 'CA', 'display_address': ['2300 South Garfield Ave', 'Monterey Park, CA 91754']}",+16265727010,(626) 572-7010,25923.012462314295
-4hMPtpbWTGgqZmifzQG-w,eat-jfc-los-angeles-9,Eat JFC,https://s3-media1.fl.yelpcdn.com/bphoto/7auzSz13wRs7Q0MsA6cJew/o.jpg,False,https://www.yelp.com/biz/eat-jfc-los-angeles-9?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,17,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,"{'latitude': 34.059593, 'longitude': -118.239945}",[],,"{'address1': '635 N Broadway', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['635 N Broadway', 'Los Angeles, CA 90012']}",+14157417993,(415) 741-7993,16331.026294688332
I9T_-L9KV6Nrrv_uJdl_Iw,feu-pho-kitchen-studio-city-2,Feu Pho Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/6WWsz7fgtlDD6wq-Viubtw/o.jpg,False,https://www.yelp.com/biz/feu-pho-kitchen-studio-city-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,672,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 34.1399813828713, 'longitude': -118.376292212294}","['delivery', 'pickup']",$$,"{'address1': '11310 Ventura Blvd', 'address2': None, 'address3': '', 'city': 'Studio City', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11310 Ventura Blvd', 'Studio City, CA 91604']}",+18184232240,(818) 423-2240,13699.61277829578
aOqzTb5S4-MJYw82s53KHA,tofu-bean-korean-bbq-rowland-heights-2,Tofu Bean Korean BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/r4i9JPwXQuLAJPbn8hLrDQ/o.jpg,False,https://www.yelp.com/biz/tofu-bean-korean-bbq-rowland-heights-2?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1069,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 33.988496, 'longitude': -117.9033804}","['delivery', 'pickup']",$$,"{'address1': '18409 Colima Rd', 'address2': '', 'address3': None, 'city': 'Rowland Heights', 'zip_code': '91748', 'country': 'US', 'state': 'CA', 'display_address': ['18409 Colima Rd', 'Rowland Heights, CA 91748']}",+16269644071,(626) 964-4071,46894.34767488445
ij610DwaEZuX65KeEWyttw,kaju-soft-tofu-garden-grove-garden-grove,Kaju Soft Tofu - Garden Grove,https://s3-media4.fl.yelpcdn.com/bphoto/XR8YDkAPrOTcpkEpgp0D7w/o.jpg,False,https://www.yelp.com/biz/kaju-soft-tofu-garden-grove-garden-grove?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,2400,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 33.7745501502104, 'longitude': -117.977226376533}","['delivery', 'pickup']",$$,"{'address1': '8895 Garden Grove Blvd', 'address2': None, 'address3': '', 'city': 'Garden Grove', 'zip_code': '92844', 'country': 'US', 'state': 'CA', 'display_address': ['8895 Garden Grove Blvd', 'Garden Grove, CA 92844']}",+17146362849,(714) 636-2849,48433.05734477863
b3RA0GzMbYBIw2XNzfO61g,road-to-seoul-alhambra,Road to Seoul,https://s3-media3.fl.yelpcdn.com/bphoto/NL1cAqTn3Kst-IZIRO8yJA/o.jpg,False,https://www.yelp.com/biz/road-to-seoul-alhambra?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1530,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 34.0952144, 'longitude': -118.1270628}",['delivery'],$$,"{'address1': '1 W Main St', 'address2': '', 'address3': None, 'city': 'Alhambra', 'zip_code': '91801', 'country': 'US', 'state': 'CA', 'display_address': ['1 W Main St', 'Alhambra, CA 91801']}",+16267661511,(626) 766-1511,27419.971724644725
umwJ_sHGuSU2p-CK3rQ8uA,shin-sen-gumi-hakata-ramen-west-l-a-los-angeles-5,Shin-Sen-Gumi Hakata Ramen - West L.A.,https://s3-media1.fl.yelpcdn.com/bphoto/IQIsuVf_U1A2Y9QXUnbk2Q/o.jpg,False,https://www.yelp.com/biz/shin-sen-gumi-hakata-ramen-west-l-a-los-angeles-5?adjust_creative=6EhOX2eukjBFHgFWMXrSWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6EhOX2eukjBFHgFWMXrSWQ,1306,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 34.04683, 'longitude': -118.44912}","['delivery', 'pickup']",$$,"{'address1': '1601 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['1601 Sawtelle Blvd', 'Los Angeles, CA 90025']}",+14242083293,(424) 208-3293,4627.668747103456
